id,title,price,sku,description,mainCategory,image,amazonUrl,createdAt,category,bullets,images,videos,status,mrp,moq,created_at,updated_at,is_deleted,deleted_at
,Buylogy® (Blue) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker,314,B0CQ4J5V9K,Buylogy® (Blue) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/ddb48266afe5ae37.jpg"",""/uploads/40f3f60b3cf571d2.jpg"",""/uploads/e12f58ff82b962e5.jpg"",""/uploads/8f3833933446d95f.jpg"",""/uploads/34643ba658226168.jpg"",""/uploads/df2625dfe0babae1.jpg""]",[],active,314,1,2025-09-02 10:55:44,2025-09-02 10:55:44,0,
,Buylogy® (neon) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker,314,B0CQ4L9KB5,Buylogy® (neon) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/d562600aa35ee7a9.jpg"",""/uploads/af3a239a10236443.jpg"",""/uploads/2a2be605145def67.jpg"",""/uploads/aadcb4706e3a6315.jpg"",""/uploads/9001c0351fe3cd83.jpg"",""/uploads/5d6dfb2e73c20743.jpg"",""/uploads/bc569ea60645e7c3.jpg""]",[],active,314,1,2025-09-02 10:55:50,2025-09-02 10:55:50,0,
,Buylogy® (red) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker,314,B0CQ4JVYXX,Buylogy® (red) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/3651fb687f8b97ca.jpg"",""/uploads/ebc019e939f91c6f.jpg"",""/uploads/6eafd82ac65ef2df.jpg"",""/uploads/023a6e68911bd295.jpg"",""/uploads/03fd9a4d57a6cd86.jpg"",""/uploads/bd1f79aa52b127d4.jpg"",""/uploads/04afc45805a3000a.jpg""]",[],active,314,1,2025-09-02 10:56:03,2025-09-02 10:56:03,0,
,Buylogy® (White) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker,314,B0CQ4LFF3K,Buylogy® (White) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/8b9a4e1ab5471c89.jpg"",""/uploads/f37bcd9dfbc38089.jpg"",""/uploads/fbbd240084d960bc.jpg"",""/uploads/44611b09d4237b78.jpg"",""/uploads/f917b824525373f3.jpg"",""/uploads/dfd442dcf87a0bf1.jpg"",""/uploads/7772d8569688c9ef.jpg""]",[],active,314,1,2025-09-02 10:56:09,2025-09-02 10:56:09,0,
,Buylogy® (Yellow) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker,314,B0CQ4LQRQN,Buylogy® (Yellow) 4PCS Carbon Fiber Car Door Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/3efe4d911b845fa6.jpg"",""/uploads/c52af5a3e3f59b1a.jpg"",""/uploads/3ca9568415644095.jpg"",""/uploads/0df4db9b591149a2.jpg"",""/uploads/984b8a4a0e9c23f5.jpg"",""/uploads/79407893afa63ac5.jpg""]",[],active,314,1,2025-09-02 10:56:32,2025-09-02 10:56:32,0,
,Buylogy® (Blue) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker,314,B0CQ2PY2C6,Buylogy® (Blue) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/67af94d0f3f10bf6.jpg"",""/uploads/87a34b635ca8cecd.jpg"",""/uploads/a2a13cff061d4f35.jpg"",""/uploads/f15feb9da9448579.jpg"",""/uploads/53e5892a3fcd0209.jpg"",""/uploads/3e014ed3b7619ca8.jpg""]",[],active,399,1,2025-09-02 10:56:44,2025-09-02 10:56:44,0,
,Buylogy® (red) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker,314,B0CQ2QVSBX,Buylogy® (red) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/69dbbc844552df4b.jpg"",""/uploads/393cbb602e0ee11d.jpg"",""/uploads/b4a9084c6fc181af.jpg"",""/uploads/daaa4469dd40c78f.jpg"",""/uploads/6154d82a5537056a.jpg"",""/uploads/512eb1770ba1b6b9.jpg"",""/uploads/5db123b72d69290b.jpg""]",[],active,314,1,2025-09-02 10:56:58,2025-09-02 10:56:58,0,
,Buylogy® (White) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker,314,B0CQ2M9NCT,Buylogy® (White) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/65b9a327ee9a5b06.jpg"",""/uploads/473c1e2f05a29891.jpg"",""/uploads/affc7413267465da.jpg"",""/uploads/c51bca3a8b94a8ed.jpg"",""/uploads/1b5c59b2dca5810a.jpg"",""/uploads/dd2188fc36965c9c.jpg"",""/uploads/3b63f221a814dcf8.jpg""]",[],active,399,1,2025-09-02 10:57:05,2025-09-02 10:57:05,0,
,Buylogy® (Yellow) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker,314,B0CQ2Q16JJ,Buylogy® (Yellow) 2PCS Carbon Fiber Car Fender Stickers Decal Protection Car Side Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""FOR - Car bicycle universal wheel reflective strip. Super waterproof sunscreen. Costomize designed size, match perfect with the original form."",""PREMIUM GRADE MATERIAL - Mostly by made of high quality PVC and colorful reflective material. It is anti-strike and anti-scratch, non-fading and durable, rescue your scuffed leather."",""GLAMOROUS TRIM - A very saving money and less trouble way to improve the apperance of your car. Provide a classy and fashion decoration for your car, presenting the personalized aspect of car life."",""SIMPLE APPLY - Take off protective film, adjust it to the appropriate position and paste it. Simple and convenient to conceling blemishes as well as avioding scratches."",""CAR MODIFICATION - Focus on every details of upgrading your car, on fully showing out the owner's taste and style.High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night.""]","[""/uploads/dc041a36ede82439.jpg"",""/uploads/6371d8817a98c6b9.jpg"",""/uploads/fb5925805fecad93.jpg"",""/uploads/8ebc98f7f5b42461.jpg"",""/uploads/5cd10eb856730e5d.jpg"",""/uploads/d670105205e9e461.jpg"",""/uploads/81a20172ee031d54.jpg""]",[],active,314,1,2025-09-02 10:57:11,2025-09-02 10:57:11,0,
,Buylogy® (Blue) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker,314,B0CQ2R61HX,Buylogy® (Blue) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""💡【Safety Warning Sticker】: This car sticker is designed with a diamond-grade high-brightness reflective prism structure, which can produce a good reflective effect even in low light. Not only is it a cool decoration, but it can also alert nearby vehicles, making it safer to travel at night."",""💡【High Quality PET】: Our arrow reflective stickers are made of durable PET material, which is waterproof, colorfast, eco-friendly and odorless. The smooth surface is covered with a delicate texture, and the super stickiness keeps it from falling off even when the car is washed."",""💡【Easy Peel and Stick】: Just slowly peel off the backing of the decal and stick the decal to your car to complete the installation without any tools. This adhesive won't stick to skin or paper, but it's great for smooth car surfaces and won't damage the paint when you peel it off the car."",""💡【WIDE APPLICATIONS】: Reflective stickers are perfect for cars, electric cars, scooters, SUVs, vans, bicycles, motorcycles, helmets, helmets, mailboxes, computers, jackets, running vests, fences, dog collars, leashes and any smooth, hard surface.""]","[""/uploads/cf57c8686d77416e.jpg"",""/uploads/d88ad9a9f17288f9.jpg"",""/uploads/5a649113c3c47985.jpg"",""/uploads/fc2a7b4d6a251b48.jpg"",""/uploads/cdddaaad8bd7ea0a.jpg""]",[],active,499,1,2025-09-02 10:58:15,2025-09-02 10:58:15,0,
,Buylogy® (neon) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker,314,B0CQ2QBZY8,Buylogy® (neon) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""💡【Safety Warning Sticker】: This car sticker is designed with a diamond-grade high-brightness reflective prism structure, which can produce a good reflective effect even in low light. Not only is it a cool decoration, but it can also alert nearby vehicles, making it safer to travel at night."",""💡【High Quality PET】: Our arrow reflective stickers are made of durable PET material, which is waterproof, colorfast, eco-friendly and odorless. The smooth surface is covered with a delicate texture, and the super stickiness keeps it from falling off even when the car is washed."",""💡【Easy Peel and Stick】: Just slowly peel off the backing of the decal and stick the decal to your car to complete the installation without any tools. This adhesive won't stick to skin or paper, but it's great for smooth car surfaces and won't damage the paint when you peel it off the car."",""💡【WIDE APPLICATIONS】: Reflective stickers are perfect for cars, electric cars, scooters, SUVs, vans, bicycles, motorcycles, helmets, helmets, mailboxes, computers, jackets, running vests, fences, dog collars, leashes and any smooth, hard surface.""]","[""/uploads/1360ee7a669d7044.jpg"",""/uploads/efec4fdbb0cf76aa.jpg"",""/uploads/4981d75193052281.jpg"",""/uploads/f4781859521eb8c9.jpg"",""/uploads/0a8f6a11a59bc031.jpg"",""/uploads/da173ff0ca441665.jpg"",""/uploads/e7064dc088abf68d.jpg""]",[],active,499,1,2025-09-02 10:58:22,2025-09-02 10:58:22,0,
,Buylogy® (red) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker,314,B0CQ2RGTJV,Buylogy® (red) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""💡【Safety Warning Sticker】: This car sticker is designed with a diamond-grade high-brightness reflective prism structure, which can produce a good reflective effect even in low light. Not only is it a cool decoration, but it can also alert nearby vehicles, making it safer to travel at night."",""💡【High Quality PET】: Our arrow reflective stickers are made of durable PET material, which is waterproof, colorfast, eco-friendly and odorless. The smooth surface is covered with a delicate texture, and the super stickiness keeps it from falling off even when the car is washed."",""💡【Easy Peel and Stick】: Just slowly peel off the backing of the decal and stick the decal to your car to complete the installation without any tools. This adhesive won't stick to skin or paper, but it's great for smooth car surfaces and won't damage the paint when you peel it off the car."",""💡【WIDE APPLICATIONS】: Reflective stickers are perfect for cars, electric cars, scooters, SUVs, vans, bicycles, motorcycles, helmets, helmets, mailboxes, computers, jackets, running vests, fences, dog collars, leashes and any smooth, hard surface.""]","[""/uploads/9bdfb71434e4886d.jpg"",""/uploads/90bdbeeb7ad44396.jpg"",""/uploads/67d628b6743870fe.jpg"",""/uploads/b1bec254fe90502c.jpg"",""/uploads/2eb7592602fee337.jpg"",""/uploads/0bbd9ad2a4da4b76.jpg"",""/uploads/4ac1f215f3ebe9aa.jpg""]",[],active,314,1,2025-09-02 10:58:35,2025-09-02 10:58:35,0,
,Buylogy® (White) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker,314,B0CQ2S6962,Buylogy® (White) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""💡【Safety Warning Sticker】: This car sticker is designed with a diamond-grade high-brightness reflective prism structure, which can produce a good reflective effect even in low light. Not only is it a cool decoration, but it can also alert nearby vehicles, making it safer to travel at night."",""💡【High Quality PET】: Our arrow reflective stickers are made of durable PET material, which is waterproof, colorfast, eco-friendly and odorless. The smooth surface is covered with a delicate texture, and the super stickiness keeps it from falling off even when the car is washed."",""💡【Easy Peel and Stick】: Just slowly peel off the backing of the decal and stick the decal to your car to complete the installation without any tools. This adhesive won't stick to skin or paper, but it's great for smooth car surfaces and won't damage the paint when you peel it off the car."",""💡【WIDE APPLICATIONS】: Reflective stickers are perfect for cars, electric cars, scooters, SUVs, vans, bicycles, motorcycles, helmets, helmets, mailboxes, computers, jackets, running vests, fences, dog collars, leashes and any smooth, hard surface.""]","[""/uploads/adbeff0a950ce8e9.jpg"",""/uploads/423fdea346a090ec.jpg"",""/uploads/51f895ba20c1de9b.jpg"",""/uploads/2e15f455150d53a3.jpg"",""/uploads/df595ecaa5952699.jpg"",""/uploads/17f98e9c0159c000.jpg"",""/uploads/53a84890d2b72489.jpg""]",[],active,499,1,2025-09-02 11:00:24,2025-09-02 11:00:24,0,
,Buylogy® (Yellow) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker,314,B0CQ2RRYJT,Buylogy® (Yellow) 3 Pcs Front and Back Bumper Protector Strip Scratch Blocking Trace Reflective Sticker : Amazon.in: Car & Motorbike,,,,,Buylogy Brand,"[""💡【Safety Warning Sticker】: This car sticker is designed with a diamond-grade high-brightness reflective prism structure, which can produce a good reflective effect even in low light. Not only is it a cool decoration, but it can also alert nearby vehicles, making it safer to travel at night."",""💡【High Quality PET】: Our arrow reflective stickers are made of durable PET material, which is waterproof, colorfast, eco-friendly and odorless. The smooth surface is covered with a delicate texture, and the super stickiness keeps it from falling off even when the car is washed."",""💡【Easy Peel and Stick】: Just slowly peel off the backing of the decal and stick the decal to your car to complete the installation without any tools. This adhesive won't stick to skin or paper, but it's great for smooth car surfaces and won't damage the paint when you peel it off the car."",""💡【WIDE APPLICATIONS】: Reflective stickers are perfect for cars, electric cars, scooters, SUVs, vans, bicycles, motorcycles, helmets, helmets, mailboxes, computers, jackets, running vests, fences, dog collars, leashes and any smooth, hard surface.""]","[""/uploads/c00697e02011b44e.jpg"",""/uploads/f0f27cfa31c418ec.jpg"",""/uploads/2c145b881cd647a7.jpg"",""/uploads/47ddbf4f3f7911eb.jpg"",""/uploads/760a7409c128ae74.jpg"",""/uploads/ca113692201ec5b0.jpg"",""/uploads/c385579abe791f1f.jpg""]",[],active,314,1,2025-09-02 11:01:09,2025-09-02 11:01:09,0,
,"Buylogy® (Blue) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad",315,B0CQ58YH1K,"Buylogy® (Blue) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""【Package included】4 × Car Door Handle Reflective Strips，4 x Car Door Handle Paint Scratch Protector Sticker"",""【MATERIAL】High quality ABS with carbon fiber look texture, beautiful and durable."",""【SELF ADHESIVE 】Universal Auto Door Handle Scratch Cover Guard Protective Film Pad which is strong viscosity, high adhesion, strong wear resistance, not easy to fall off, fits of all cars, SUVs, trucks, etc."",""【 SAFE DRIVING 】High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night."",""【Easy to instal】just stick them on the suitable position as shown in the picture, no residue and no damaging to your car.""]","[""/uploads/1882052d88ec6a80.jpg"",""/uploads/048347efeac0d297.jpg"",""/uploads/c1fba877f4ad36e7.jpg"",""/uploads/1626112e7f8d9cd1.jpg""]",[],active,315,1,2025-09-02 11:01:32,2025-09-02 11:01:32,0,
,"Buylogy® (neon) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad",315,B0CQ54SB59,"Buylogy® (neon) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""【Package included】4 × Car Door Handle Reflective Strips，4 x Car Door Handle Paint Scratch Protector Sticker"",""【MATERIAL】High quality ABS with carbon fiber look texture, beautiful and durable."",""【SELF ADHESIVE 】Universal Auto Door Handle Scratch Cover Guard Protective Film Pad which is strong viscosity, high adhesion, strong wear resistance, not easy to fall off, fits of all cars, SUVs, trucks, etc."",""【 SAFE DRIVING 】High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night."",""【Easy to instal】just stick them on the suitable position as shown in the picture, no residue and no damaging to your car.""]","[""/uploads/39c7f6f140ed25bd.jpg"",""/uploads/efbb808fb85400b8.jpg"",""/uploads/1626112e7f8d9cd1.jpg"",""/uploads/85e456276c7390f6.jpg"",""/uploads/c1fba877f4ad36e7.jpg""]",[],active,599,1,2025-09-02 11:01:54,2025-09-02 11:01:54,0,
,"Buylogy® (red) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad",315,B0CQ578L4Q,"Buylogy® (red) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""【Package included】4 × Car Door Handle Reflective Strips，4 x Car Door Handle Paint Scratch Protector Sticker"",""【MATERIAL】High quality ABS with carbon fiber look texture, beautiful and durable."",""【SELF ADHESIVE 】Universal Auto Door Handle Scratch Cover Guard Protective Film Pad which is strong viscosity, high adhesion, strong wear resistance, not easy to fall off, fits of all cars, SUVs, trucks, etc."",""【 SAFE DRIVING 】High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night."",""【Easy to instal】just stick them on the suitable position as shown in the picture, no residue and no damaging to your car.""]","[""/uploads/f1540d62d7271118.jpg"",""/uploads/2604bde36a3fa126.jpg"",""/uploads/9363d23d8062cad3.jpg"",""/uploads/1626112e7f8d9cd1.jpg"",""/uploads/c1fba877f4ad36e7.jpg""]",[],active,315,1,2025-09-02 11:02:00,2025-09-02 11:02:00,0,
,"Buylogy® (Yellow) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad",315,B0CQ5713ML,"Buylogy® (Yellow) 8 Pack Car Door Handle Cup Cover Scratch Protector Stickers,Safety Reflective Strips Stickers Vehicle Accessories Paint Protection Film Pad : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""【Package included】4 × Car Door Handle Reflective Strips，4 x Car Door Handle Paint Scratch Protector Sticker"",""【MATERIAL】High quality ABS with carbon fiber look texture, beautiful and durable."",""【SELF ADHESIVE 】Universal Auto Door Handle Scratch Cover Guard Protective Film Pad which is strong viscosity, high adhesion, strong wear resistance, not easy to fall off, fits of all cars, SUVs, trucks, etc."",""【 SAFE DRIVING 】High reflective performance, warnning other drivers beside your car, make your beloved car much safer in the dark night."",""【Easy to instal】just stick them on the suitable position as shown in the picture, no residue and no damaging to your car.""]","[""/uploads/d3b17061ed9aeb96.jpg"",""/uploads/75255b3caa3673f0.jpg"",""/uploads/eba78354a6f20c09.jpg"",""/uploads/1626112e7f8d9cd1.jpg"",""/uploads/c1fba877f4ad36e7.jpg""]",[],active,599,1,2025-09-02 11:02:05,2025-09-02 11:02:05,0,
,"Buylogy® (Blue) 18pcs - 16""-19"" Reflective Wheel Rim Stripe Decal for Motorcycle Wheels Car Cycling Bike Bicycle Night Reflective Safety Decoration Stripe Sticker",314,B0CQ55YKGJ,"Buylogy® (Blue) 18pcs - 16""-19"" Reflective Wheel Rim Stripe Decal for Motorcycle Wheels Car Cycling Bike Bicycle Night Reflective Safety Decoration Stripe Sticker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""Reflective Material - This reflective sticker is made of PET material, has strong adhesion, will not crack, fade and peel, and has a waterproof function to make the sticker more durable."",""Reflective Circle - The sticker has a good reflective effect, and other light sources can be used to achieve the reflective effect. It is like a ‘luminous circle’, and it also has a decorative effect during the day to make your car more beautiful. The best choice for car owners who pursue racing."",""New lengthening - This sticker has been changed from the original 16pcs by adding 2 pieces to 18pcs. The previous insufficient size has been corrected. The sticker has been cut into 18 separate parts, each 4 pieces in a circle, adding 2pcs as a backup."",""16\"" to 19\"" - This reflective sticker is a universal model, suitable for 16-19\"" car, motorcycle and bicycle rims. A set of stickers has 18pcs, 4pcs is enough for one rim. The width of the sticker is 8mm, which has sufficient visibility. And added 2pcs as a backup."",""Come and Buy - This package contains a set (18pcs) of reflective stickers, which can meet the decoration needs of car owners. If you have any questions about the product, you can contact us by email, and we will do our best to solve the problem for you.""]","[""/uploads/049971d21f053974.jpg"",""/uploads/7fa8c23bdaaba284.jpg"",""/uploads/27bfff3a9e57285a.jpg"",""/uploads/573d703b8e6e68eb.jpg"",""/uploads/339163685704aa03.jpg""]",[],active,314,1,2025-09-02 11:05:25,2025-09-02 11:05:25,0,
,"Buylogy® (Green) 18pcs - 16""-19"" Reflective Wheel Rim Stripe Decal for Motorcycle Wheels Car Cycling Bike Bicycle Night Reflective Safety Decoration Stripe Sticker",314,B0CQ552Y2X,"Buylogy® (Green) 18pcs - 16""-19"" Reflective Wheel Rim Stripe Decal for Motorcycle Wheels Car Cycling Bike Bicycle Night Reflective Safety Decoration Stripe Sticker : Amazon.in: Car & Motorbike",,,,,Buylogy Brand,"[""Reflective Material - This reflective sticker is made of PET material, has strong adhesion, will not crack, fade and peel, and has a waterproof function to make the sticker more durable."",""Reflective Circle - The sticker has a good reflective effect, and other light sources can be used to achieve the reflective effect. It is like a ‘luminous circle’, and it also has a decorative effect during the day to make your car more beautiful. The best choice for car owners who pursue racing."",""New lengthening - This sticker has been changed from the original 16pcs by adding 2 pieces to 18pcs. The previous insufficient size has been corrected. The sticker has been cut into 18 separate parts, each 4 pieces in a circle, adding 2pcs as a backup."",""16\"" to 19\"" - This reflective sticker is a universal model, suitable for 16-19\"" car, motorcycle and bicycle rims. A set of stickers has 18pcs, 4pcs is enough for one rim. The width of the sticker is 8mm, which has sufficient visibility. And added 2pcs as a backup."",""Come and Buy - This package contains a set (18pcs) of reflective stickers, which can meet the decoration needs of car owners. If you have any questions about the product, you can contact us by email, and we will do our best to solve the problem for you.""]","[""/uploads/1443619d9da234aa.jpg"",""/uploads/d46331dbfaa2b7dc.jpg"",""/uploads/22088ed4dcf216ff.jpg"",""/uploads/a61cb253ab8f2ef0.jpg"",""/uploads/f6e8958cd00681d9.jpg""]",[],active,314,1,2025-09-02 11:05:30,2025-09-02 11:05:30,0,
